audit_case_id,grid_index,x_methane,branch,status,molar_density_mol_m3,residual_helmholtz,g_bar,support_line_g_bar,gap_above_support,failure_reason
may2015-row-001-midpoint,73,0.07300000854000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,74,0.07400000852000001,single,accepted,15655.182035712236,-2.4023047051251702,6.116940329749673,,,
may2015-row-001-midpoint,74,0.07400000852000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,74,0.07400000852000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,75,0.0750000085,single,accepted,15654.691944905782,-2.400097396868788,6.116600689171207,,,
may2015-row-001-midpoint,75,0.0750000085,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,75,0.0750000085,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,76,0.07600000848,single,accepted,15654.191196026222,-2.397890119615389,6.116274835623361,,,
may2015-row-001-midpoint,76,0.07600000848,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,76,0.07600000848,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,77,0.07700000846,single,accepted,15653.679739559218,-2.3956828717033685,6.115962593665602,,,
may2015-row-001-midpoint,77,0.07700000846,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,77,0.07700000846,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,78,0.07800000844,single,accepted,15653.157525695355,-2.3934756514575444,6.115663792413276,,,
may2015-row-001-midpoint,78,0.07800000844,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,78,0.07800000844,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,79,0.07900000842,single,accepted,15652.624504327863,-2.3912684571890424,6.115378265362269,,,
may2015-row-001-midpoint,79,0.07900000842,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,79,0.07900000842,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,80,0.0800000084,single,accepted,15652.080625050106,-2.389061287195157,6.115105850222562,,,
may2015-row-001-midpoint,80,0.0800000084,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,80,0.0800000084,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,81,0.08100000838,single,accepted,15651.52583715339,-2.386854139759238,6.11484638876009,,,
may2015-row-001-midpoint,81,0.08100000838,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,81,0.08100000838,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,82,0.08200000836,single,accepted,15650.960089624492,-2.384647013150563,6.114599726646435,,,
may2015-row-001-midpoint,82,0.08200000836,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,82,0.08200000836,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,83,0.08300000834,single,accepted,15650.383331143119,-2.382439905624191,6.114365713315827,,,
may2015-row-001-midpoint,83,0.08300000834,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,83,0.08300000834,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,84,0.08400000832,single,accepted,15649.79551007962,-2.3802328154208667,6.11414420182903,,,
may2015-row-001-midpoint,84,0.08400000832,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,84,0.08400000832,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,85,0.0850000083,single,accepted,15649.19657449236,-2.378025740766835,6.113935048743766,,,
may2015-row-001-midpoint,85,0.0850000083,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,85,0.0850000083,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,86,0.08600000828,single,accepted,15648.58647212532,-2.3758186798737633,6.1137381139911575,,,
may2015-row-001-midpoint,86,0.08600000828,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,86,0.08600000828,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,87,0.08700000826,single,accepted,15647.965150405462,-2.3736116309385547,6.11355326075798,,,
may2015-row-001-midpoint,87,0.08700000826,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,87,0.08700000826,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,88,0.08800000824000001,single,accepted,15647.33255644021,-2.3714045921432447,6.113380355374297,,,
may2015-row-001-midpoint,88,0.08800000824000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,88,0.08800000824000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,89,0.08900000822000001,single,accepted,15646.688637014908,-2.3691975616548526,6.113219267206194,,,
may2015-row-001-midpoint,89,0.08900000822000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,89,0.08900000822000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,90,0.09000000820000001,single,accepted,15646.033338590165,-2.366990537625239,6.113069868553363,,,
may2015-row-001-midpoint,90,0.09000000820000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,90,0.09000000820000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,91,0.09100000818000001,single,accepted,15645.366607299165,-2.364783518190963,6.112932034551213,,,
may2015-row-001-midpoint,91,0.09100000818000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,91,0.09100000818000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,92,0.09200000816000001,single,accepted,15644.688388945131,-2.362576501473147,6.112805643077301,,,
may2015-row-001-midpoint,92,0.09200000816000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,92,0.09200000816000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,93,0.09300000814,single,accepted,15643.998628998459,-2.360369485577314,6.112690574661812,,,
may2015-row-001-midpoint,93,0.09300000814,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,93,0.09300000814,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,94,0.09400000812,single,accepted,15643.29727259419,-2.3581624685932687,6.112586712401895,,,
may2015-row-001-midpoint,94,0.09400000812,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,94,0.09400000812,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,95,0.0950000081,single,accepted,15642.584264529003,-2.3559554485949157,6.112493941879661,,,
may2015-row-001-midpoint,95,0.0950000081,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,95,0.0950000081,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,96,0.09600000808,single,accepted,15641.859549258777,-2.3537484236401425,6.112412151083603,,,
may2015-row-001-midpoint,96,0.09600000808,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,96,0.09600000808,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,97,0.09700000806,single,accepted,15641.123070895424,-2.351541391770639,6.1123412303333176,,,
may2015-row-001-midpoint,97,0.09700000806,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,97,0.09700000806,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,98,0.09800000804,single,accepted,15640.374773204203,-2.349334351011752,6.11228107220731,,,
may2015-row-001-midpoint,98,0.09800000804,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,98,0.09800000804,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,99,0.09900000802,single,accepted,15639.61459960098,-2.3471272993723487,6.112231571473753,,,
may2015-row-001-midpoint,99,0.09900000802,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,99,0.09900000802,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,100,0.100000008,single,accepted,15638.84249314913,-2.3449202348446363,6.112192625024038,,,
may2015-row-001-midpoint,100,0.100000008,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,100,0.100000008,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,101,0.10100000798,single,accepted,15638.058396556698,-2.3427131554040117,6.112164131808998,,,
may2015-row-001-midpoint,101,0.10100000798,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,101,0.10100000798,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,102,0.10200000796,single,accepted,15637.26225216089,-2.340506059008205,6.1121459927776325,,,
may2015-row-001-midpoint,102,0.10200000796,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,102,0.10200000796,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,103,0.10300000794,single,accepted,15636.45400198763,-2.338298943600597,6.112138110818265,,,
may2015-row-001-midpoint,103,0.10300000794,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,103,0.10300000794,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,104,0.10400000792,single,accepted,15635.6335876235,-2.3360918071030907,6.112140390701938,,,
may2015-row-001-midpoint,104,0.10400000792,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,104,0.10400000792,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,105,0.10500000790000001,single,accepted,15634.800950337762,-2.333884647422913,6.112152739028036,,,
may2015-row-001-midpoint,105,0.10500000790000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,105,0.10500000790000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,106,0.10600000788000001,single,accepted,15633.956031016598,-2.331677462448949,6.112175064171958,,,
may2015-row-001-midpoint,106,0.10600000788000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,106,0.10600000788000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,107,0.10700000786000001,single,accepted,15633.098770172626,-2.329470250052294,6.112207276234735,,,
may2015-row-001-midpoint,107,0.10700000786000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,107,0.10700000786000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,108,0.10800000784000001,single,accepted,15632.229107941772,-2.327263008086062,6.1122492869945875,,,
may2015-row-001-midpoint,108,0.10800000784000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,108,0.10800000784000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,109,0.10900000782000001,single,accepted,15631.346984079937,-2.325055734385214,6.112301009860216,,,
may2015-row-001-midpoint,109,0.10900000782000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,109,0.10900000782000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,110,0.11000000780000001,single,accepted,15630.452337959832,-2.322848426766381,6.112362359825866,,,
may2015-row-001-midpoint,110,0.11000000780000001,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,110,0.11000000780000001,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-001-midpoint,111,0.11100000778,single,accepted,15629.545108567801,-2.320641083027694,6.112433253427963,,,
